filename,vocalisation_id,start_time,end_time,duration,low_freq,high_freq,call_type,combination
opp_364_ro2.wav,71,2.337356924,4.580419564,2.24306264,297.5097656,1911.450195,Roar,Combination
opp_364_ro2.wav,72,4.473512676,5.486615377,1.013102701,32.05566406,327.34375,Rumble,Combination
opp_364_ro2.wav,73,1.255852675,2.414317701,1.158465026,15.11230469,296.0449219,Rumble,Combination
opp_364_ro3.wav,74,1.997799268,4.422205828,2.42440656,373.7304688,1957.495117,Roar,Combination
opp_364_ro3.wav,75,3.991085058,5.066463076,1.075378018,18.67675781,356.6650391,Rumble,Combination
opp_364_ro3.wav,76,1.447823568,2.32583442,0.878010852,16.04003906,333.7158203,Rumble,Combination
opp_364_ru.wav,77,1.535215495,3.456862751,1.921647256,0.122070313,283.9111328,Rumble,Single
opp_365_trumpet.wav,78,0.018447947,0.803141639,0.784693692,48.73046875,1971.850586,Trumpet,Single
opp_365_trumpet.wav,79,2.097080668,2.565535546,0.468454878,33.7890625,1937.37793,Trumpet,Single
opp_366_ro.wav,80,3.482343207,5.296193952,1.813850745,194.4580078,1976.391602,Roar,Combination
opp_366_ro.wav,81,1.768581831,3.796400506,2.027818675,5.859375,233.9355469,Rumble,Combination
opp_366_ro.wav,82,4.334918977,7.074260058,2.739341081,2.001953125,206.0791016,Rumble,Combination
opp_367_ro.wav,83,3.91694231,5.049225092,1.132282782,201.4648438,1972.338867,Roar,Combination
opp_367_ro.wav,84,5.391630538,7.575857558,2.18422702,13.74511719,217.7490234,Rumble,Combination
opp_368_ru.wav,85,0.844167724,6.263522721,5.419354997,0.610351563,264.2822266,Rumble,Single
opp_368_ru1.wav,86,1.165938932,4.328468762,3.16252983,7.8125,392.1386719,Rumble,Single
opp_369_ru.wav,87,2.620787049,4.946958587,2.326171538,0.512695313,349.8779297,Rumble,Single
opp_370_ro.wav,88,3.178124017,4.670351616,1.492227599,273.7548828,1802.270508,Roar,Combination
opp_370_ro.wav,89,4.58532628,5.346599635,0.761273355,10.62011719,306.1767578,Rumble,Combination
opp_370_ro.wav,90,1.754334125,3.248923538,1.494589413,0.48828125,287.9150391,Rumble,Combination
opp_371_ro.wav,91,2.107237189,3.960887739,1.85365055,282.5439453,1939.84375,Roar,Combination
opp_371_ro.wav,92,3.670512669,5.240618068,1.570105399,9.643554688,305.0292969,Rumble,Combination
opp_372_ro.wav,93,2.140266823,4.173708312,2.033441489,44.921875,1970.043945,Roar,Single
opp_373_ro.wav,94,3.250001859,6.27516963,3.025167771,241.5039063,1962.817383,Roar,Combination
opp_373_ro.wav,95,5.473461861,7.549366769,2.075904908,0.78125,271.3134766,Rumble,Combination
opp_374_ru.wav,96,2.065460847,3.977388204,1.911927357,0.830078125,250.1953125,Rumble,Single
opp_375_ro.wav,97,1.859149473,2.750555921,0.891406448,32.47070313,1929.052734,Roar,Single
opp_377_ro.wav,98,2.827840681,4.368549565,1.540708884,203.3447266,1999.99,Roar,Combination
opp_377_ro.wav,99,3.933069349,5.053607623,1.120538274,3.662109375,222.1191406,Rumble,Combination
opp_379_ro.wav,100,1.419056711,1.838098552,0.419041841,278.0517578,1949.731445,Roar,Single
opp_380_ro.wav,101,2.451296929,4.040427646,1.589130717,41.9921875,1963.598633,Roar,Single
opp_381_ru.wav,102,1.380790056,2.804147705,1.423357649,0.463867188,393.1152344,Rumble,Single
opp_381_ru1.wav,103,1.616575122,2.452811622,0.8362365,7.470703125,337.5,Rumble,Single
opp_382_ru.wav,104,1.543213188,4.80074736,3.257534172,29.4921875,247.65625,Rumble,Single
opp_383_ro.wav,105,3.208748804,4.962109784,1.75336098,151.3916016,1951.220703,Roar,Combination
opp_383_ro.wav,106,4.815143127,6.23034149,1.415198363,0.244140625,190.9179688,Rumble,Combination
opp_384_ro.wav,107,1.345783931,3.274585886,1.928801955,239.9169922,1949.609375,Roar,Combination
opp_384_ro.wav,108,3.015730737,3.722843545,0.707112808,8.959960938,263.4277344,Rumble,Combination
opp_385_ro.wav,109,2.186175299,3.265234946,1.079059647,145.8496094,1974.438477,Roar,Single
opp_386_ru.wav,110,2.301506214,5.99654928,3.695043066,1.0,254.5898438,Rumble,Single
opp_387_ro.wav,111,3.958090142,4.99933641,1.041246268,183.6425781,1979.956055,Roar,Combination
opp_387_ro.wav,112,2.904093039,4.035027393,1.130934354,0.756835938,353.1494141,Rumble,Combination
opp_387_ro1.wav,113,2.138768253,4.005729982,1.866961729,158.3007813,1939.72168,Roar,Combination
opp_387_ro1.wav,114,3.773314104,4.584861002,0.811546898,0.366210938,167.4560547,Rumble,Combination
opp_389_ro.wav,115,2.289058726,2.849659807,0.560601081,191.9189453,1941.699219,Roar,Single
opp_390_ro.wav,116,2.746766032,4.135930301,1.389164269,137.8173828,1960.375977,Roar,Single
opp_392_ro.wav,117,2.917956615,4.729057084,1.811100469,100.6347656,1964.208984,Roar,Single
opp_393_ro.wav,118,1.841874909,2.199670361,0.357795452,78.78417969,1973.4375,Roar,Combination
opp_393_ro.wav,119,2.091342103,2.519883742,0.428541639,19.11621094,148.5839844,Rumble,Combination
opp_394_ro.wav,120,1.805753549,3.568406961,1.762653412,32.8125,1974.609375,Roar,Single
opp_394_ro1.wav,121,1.195425001,1.72684529,0.531420289,8.129882813,1980.688477,Roar,Single
opp_395_ru.wav,122,2.126875994,4.243700543,2.116824549,27.19726563,475.2685547,Rumble,Single
opp_395_ru1.wav,123,2.051980114,4.262089585,2.210109471,6.274414063,340.1123047,Rumble,Single
opp_396_ro.wav,124,1.174634741,2.585648784,1.411014043,35.22949219,1962.939453,Roar,Single
opp_397_trumpet.wav,125,1.879192698,2.764524619,0.885331921,131.7871094,1957.93457,Trumpet,Single
opp_398_ru.wav,126,1.771428028,3.078583908,1.30715588,0.09765625,283.0322266,Rumble,Single
opp_399_ro.wav,127,2.5892751,5.033582419,2.444307319,154.4921875,1958.47168,Roar,Combination
opp_399_ro.wav,128,4.763487753,5.893354633,1.12986688,0.268554688,201.9775391,Rumble,Combination
opp_400_ro.wav,129,3.768539529,4.872693957,1.104154428,214.453125,1969.213867,Roar,Combination
opp_400_ro.wav,130,4.819917305,5.596904251,0.776986946,0.512695313,303.0273438,Rumble,Combination
opp_400_ro.wav,131,1.83428717,3.805650351,1.971363181,0.805664063,277.9052734,Rumble,Combination
opp_400_ro1.wav,132,5.931285202,6.819353724,0.888068522,223.8769531,1967.675781,Roar,Combination
opp_400_ro1.wav,133,4.643501314,6.91638734,2.272886026,1.171875,264.6972656,Rumble,Combination
opp_400_ro1.wav,134,3.638169932,5.866314869,2.228144937,21.875,203.6621094,Rumble,Combination
opp_400_ro2.wav,135,6.984055366,8.201700293,1.217644927,92.48046875,1966.674805,Roar,Combination
opp_400_ro2.wav,136,4.283378158,5.914694921,1.631316763,205.9082031,1986.05957,Roar,Combination
opp_400_ro2.wav,137,1.866959739,4.317621688,2.450661949,1.635742188,378.0761719,Rumble,Combination
opp_400_ro2.wav,138,5.351176398,6.08003868,0.728862282,0.9765625,206.9580078,Rumble,Combination
opp_401_ru1.wav,139,2.207584072,3.566182859,1.358598787,1.318359375,256.3476563,Rumble,Single
opp_401_ru2.wav,140,0.006343945,1.81394189,1.807597945,3.759765625,289.0869141,Rumble,Single
opp_402_ru.wav,141,1.053527051,5.003078556,3.949551505,3.466796875,259.4238281,Rumble,Single
opp_402_ru1.wav,142,1.00636956,4.194322931,3.187953371,4.760742188,249.3408203,Rumble,Single
opp_403_ru.wav,143,3.654002253,4.806531299,1.152529046,12.25585938,351.0742188,Rumble,Single
opp_403_ru.wav,144,3.003203247,3.53184699,0.528643743,6.103515625,328.2470703,Rumble,Single
opp_403_ru.wav,145,1.487320882,2.817919785,1.330598903,4.638671875,325.4638672,Rumble,Single
opp_403_ru1.wav,146,0.367066789,2.663482405,2.296415616,4.321289063,367.7001953,Rumble,Single
opp_403_ru2.wav,147,0.590070035,3.754669538,3.164599503,7.763671875,290.7226563,Rumble,Single
opp_403_ru3.wav,148,2.065006315,4.363826731,2.298820416,10.42480469,285.7666016,Rumble,Single
opp_404_ru.wav,149,3.731143728,4.995441464,1.264297736,472.5585938,1942.016602,Roar,Combination
opp_404_ru.wav,150,4.51084513,6.378146763,1.867301633,0.366210938,285.9863281,Rumble,Combination
opp_404_ru.wav,151,6.991072352,8.568164489,1.577092137,7.177734375,239.5019531,Rumble,Combination
opp_405_ro.wav,152,3.90051375,7.618938274,3.718424524,36.84082031,1983.691406,Roar,Single
opp_407_ro.wav,153,2.151166787,4.568442528,2.417275741,43.65234375,1959.570313,Roar,Combination
opp_407_ro.wav,154,5.992237197,7.49025351,1.498016313,1.611328125,134.5214844,Rumble,Combination
opp_407_ro1.wav,155,1.792824867,4.632443174,2.839618307,182.2265625,1948.242188,Roar,Single
opp_407_ro2.wav,156,1.502132603,2.705375365,1.203242762,206.5673828,1983.837891,Roar,Combination
opp_407_ro2.wav,157,0.738370438,1.567542986,0.829172548,7.8125,271.8994141,Rumble,Combination
opp_407_ro2.wav,158,2.64235264,3.288966927,0.646614287,13.79394531,217.1142578,Rumble,Combination
opp_408_ro.wav,159,1.704074513,3.103568041,1.399493528,222.9736328,1910.644531,Roar,Combination
opp_408_ro.wav,160,2.750047259,3.390189043,0.640141784,2.954101563,212.9394531,Rumble,Combination
opp_408_ro.wav,161,1.659059133,2.056348715,0.397289582,14.94140625,209.7900391,Rumble,Combination
opp_408_ro1.wav,162,2.791582405,3.081908917,0.290326512,256.25,1366.235352,Roar,Combination
opp_408_ro1.wav,163,3.025047845,4.312118348,1.287070503,0.268554688,233.2275391,Rumble,Combination
opp_408_ro1.wav,164,1.94148268,2.784687211,0.843204531,17.45605469,227.4169922,Rumble,Combination
opp_408_ro2.wav,165,5.762492225,6.251841011,0.489348786,238.0371094,1441.259766,Roar,Combination
opp_408_ro2.wav,166,2.009450729,5.839574163,3.830123434,6.591796875,289.4775391,Rumble,Combination
opp_408_ru.wav,167,1.654064456,3.141213794,1.487149338,2.63671875,370.4833984,Rumble,Single
opp_409_ro.wav,168,0.754131393,1.026994644,0.272863251,71.77734375,1892.675781,Roar,Combination
opp_409_ro.wav,169,3.862848142,6.090151817,2.227303675,183.8867188,1750.244141,Roar,Combination
opp_409_ro.wav,170,1.588002495,3.794993925,2.20699143,1.293945313,303.515625,Rumble,Combination
opp_410_ro.wav,171,2.412358278,4.096243135,1.683884857,220.9472656,1959.106445,Roar,Combination
opp_410_ro.wav,172,3.934814242,5.491887868,1.557073626,0.317382813,277.1728516,Rumble,Combination
opp_411_ro.wav,173,1.992172147,2.650873721,0.658701574,50.41503906,1942.1875,Roar,Single
opp_412_ru.wav,174,2.380139446,3.753084646,1.3729452,0.390625,371.1914063,Rumble,Single
opp_413_ru.wav,175,1.825444892,3.579721703,1.754276811,0.854492188,275.8056641,Rumble,Single
opp_413_ru.wav,176,4.741368452,5.380282363,0.638913911,1.440429688,205.5664063,Rumble,Single
opp_413_ru1.wav,177,1.857897359,2.791107574,0.933210215,3.100585938,300.9765625,Rumble,Single
opp_413_ru2.wav,178,1.164335732,2.86919274,1.704857008,0.5859375,247.3876953,Rumble,Single
opp_414_ru.wav,179,1.986506418,5.229881243,3.243374825,1.416015625,300.5126953,Rumble,Single
opp_415_ro.wav,180,2.812008481,5.891482349,3.079473868,129.8095703,1990.795898,Roar,Single
opp_415_ro.wav,181,7.510205154,8.349586761,0.839381607,186.8652344,1979.711914,Roar,Single
opp_416_ro.wav,182,2.55822668,4.582172992,2.023946312,193.5302734,1954.589844,Roar,Combination
opp_416_ro.wav,183,0.415477099,1.526499416,1.111022317,251.0009766,1951.123047,Roar,Combination
opp_416_ro.wav,184,1.626760832,2.631336384,1.004575552,0.903320313,264.0380859,Rumble,Combination
opp_416_ro.wav,185,4.442083209,5.613565914,1.171482705,0.390625,257.8857422,Rumble,Combination
opp_416_ro1.wav,186,3.454979524,4.753460413,1.298480889,211.328125,1963.964844,Roar,Combination
opp_416_ro1.wav,187,4.787575566,6.609299922,1.821724356,2.075195313,327.7587891,Rumble,Combination
opp_416_ro1.wav,188,2.200210608,3.540422192,1.340211584,0.756835938,317.6513672,Rumble,Combination
opp_416_ru.wav,189,3.072249118,3.898014268,0.82576515,253.1494141,1957.03125,Roar,Combination
opp_416_ru.wav,190,1.952769162,4.181217525,2.228448363,4.931640625,219.0673828,Rumble,Combination
opp_416_ru1.wav,191,2.393245493,5.708988565,3.315743072,0.170898438,329.1259766,Rumble,Single
opp_416_ru1.wav,192,7.243589682,8.195389757,0.951800075,7.51953125,315.8935547,Rumble,Single
opp_416_ru1.wav,193,0.0,0.810598278,0.810598278,0.439453125,283.4716797,Rumble,Single
opp_416_ru2.wav,194,1.946680592,5.224568802,3.27788821,0.610351563,297.6074219,Rumble,Single
opp_416_ru3.wav,195,6.483912607,6.980470454,0.496557847,169.3115234,1927.026367,Roar,Combination
opp_416_ru3.wav,196,3.831867929,6.487072042,2.655204113,11.15722656,236.9628906,Rumble,Combination
opp_416_trumpet.wav,197,2.040586806,2.810838427,0.770251621,101.3427734,1967.260742,Trumpet,Single
opp_416_trumpet.wav,198,3.528859448,4.148534379,0.619674931,177.9541016,1959.25293,Trumpet,Single
opp_417_ru.wav,199,2.151009173,6.382084713,4.23107554,0.146484375,295.6787109,Rumble,Single
opp_417_ru1.wav,200,0.011996141,3.887012366,3.875016225,4.223632813,273.9746094,Rumble,Single
opp_418_ro.wav,201,1.537505667,2.073105103,0.535599436,222.8759766,1872.509766,Roar,Single
opp_419_ro.wav,202,2.405392636,4.198614317,1.793221681,254.8828125,1970.214844,Roar,Single
opp_420_ru.wav,203,1.832432252,6.438645623,4.606213371,0.708007813,486.1083984,Rumble,Single
opp_421_trumpet.wav,204,1.510943011,2.217459595,0.706516584,64.35546875,1942.285156,Trumpet,Single
opp_423_ro.wav,205,2.497049681,5.185851837,2.688802156,29.83398438,1981.054688,Roar,Single
opp_424_ru.wav,206,2.302418462,7.350744838,5.048326376,0.927734375,96.80175781,Rumble,Single
opp_425_ro.wav,207,1.904624597,3.183092426,1.278467829,159.7412109,1969.40918,Roar,Combination
opp_425_ro.wav,208,0.038082772,1.897334971,1.859252199,5.810546875,185.7421875,Rumble,Combination
opp_426_ro.wav,209,2.022708854,3.828545706,1.805836852,40.625,1988.964844,Roar,Single
opp_427_ro.wav,210,2.024353168,3.190089909,1.165736741,157.2265625,1976.123047,Roar,Single
opp_428_ru.wav,211,2.630687646,3.807739128,1.177051482,8.203125,370.9228516,Rumble,Single
opp_429_ro1.wav,212,2.487428091,3.940935299,1.453507208,217.1875,1940.087891,Roar,Combination
opp_429_ro1.wav,213,3.577572427,6.195724225,2.618151798,0.048828125,225.78125,Rumble,Combination
opp_430_ro.wav,214,2.410432687,3.73135587,1.320923183,59.54589844,1934.326172,Roar,Single
opp_431_ru.wav,215,2.843529197,5.225246769,2.381717572,0.634765625,336.4746094,Rumble,Single
opp_432_ru1.wav,216,3.538957112,5.277649288,1.738692176,4.711914063,392.2607422,Rumble,Single
opp_432_ru2.wav,217,2.178414823,4.714952663,2.53653784,1.0,247.265625,Rumble,Single
opp_432_ru2.wav,218,5.352745369,6.739900862,1.387155493,1.0,240.4052734,Rumble,Single
opp_432_ru3.wav,219,4.759360673,5.90389919,1.144538517,9.399414063,223.6816406,Rumble,Single
opp_432_ru3.wav,220,1.090387921,3.147525898,2.057137977,0.122070313,200.2929688,Rumble,Single
opp_432_ru4.wav,221,1.423068691,4.914026911,3.49095822,0.68359375,186.1816406,Rumble,Single
opp_432_ru4.wav,222,5.851123732,6.658359741,0.807236009,0.219726563,170.4589844,Rumble,Single
opp_432_ru5.wav,223,1.321438213,3.964763599,2.643325386,6.567382813,227.3193359,Rumble,Single
opp_432_ru6.wav,224,0.007036887,0.858466376,0.851429489,0.1953125,289.9902344,Rumble,Single
opp_432_ru6.wav,225,1.43390104,3.640743214,2.206842174,1.0,228.1005859,Rumble,Single
opp_432_ru7.wav,226,0.910466503,4.566988185,3.656521682,1.171875,207.7392578,Rumble,Single
opp_432_ru8.wav,227,2.591972721,8.549742498,5.957769777,1.66015625,258.4716797,Rumble,Single
opp_432_rua.wav,228,3.94365254,5.275942206,1.332289666,9.057617188,241.9677734,Rumble,Single
opp_432_rub.wav,229,2.86111027,5.101608506,2.240498236,1.733398438,369.6044922,Rumble,Single
opp_433_ro.wav,230,3.340645857,4.723572451,1.382926594,71.26464844,1978.125,Roar,Single
opp_434_ro.wav,231,2.565689577,4.029368828,1.463679251,46.77734375,1960.888672,Roar,Single
opp_435_ro.wav,232,2.877495311,3.7781647,0.900669389,166.1621094,1974.780273,Roar,Combination
opp_435_ro.wav,233,2.543132534,3.001071484,0.45793895,1.733398438,216.6259766,Rumble,Combination
opp_435_ro.wav,234,3.498575013,5.234646267,1.736071254,0.048828125,212.0361328,Rumble,Combination
opp_436_trumpet.wav,235,2.039841484,2.575011064,0.53516958,38.74511719,1979.223633,Trumpet,Single
opp_437_ro.wav,236,2.317253239,4.052368065,1.735114826,168.9941406,1965.649414,Roar,Single
opp_438_trumpet.wav,237,2.462310225,3.135072837,0.672762612,123.2421875,1965.283203,Trumpet,Single
opp_439_ru.wav,238,1.954324601,5.069963211,3.11563861,0.756835938,232.3486328,Rumble,Single
opp_439_ru1.wav,239,2.603490609,6.765974018,4.162483409,0.634765625,333.3496094,Rumble,Single
opp_441_ro.wav,240,2.149235623,2.638275385,0.489039762,180.5175781,1888.574219,Roar,Combination
opp_441_ro.wav,241,2.645399835,3.650146294,1.004746459,1.66015625,266.2597656,Rumble,Combination
opp_442_ru.wav,242,3.432815029,6.801478883,3.368663854,1.07421875,325.1464844,Rumble,Single
opp_443_ro.wav,243,1.732094298,2.439532682,0.707438384,260.5957031,1941.162109,Roar,Combination
opp_443_ro.wav,244,1.937820156,2.812318136,0.87449798,27.51464844,260.2783203,Rumble,Combination
opp_443_ro1.wav,245,2.59030686,3.447281361,0.856974501,190.7958984,1986.303711,Roar,Combination
opp_443_ro1.wav,246,2.845226329,4.080931935,1.235705606,0.048828125,177.0507813,Rumble,Combination
opp_443_ro2.wav,247,3.193999202,4.205252394,1.011253192,249.6826172,1947.558594,Roar,Combination
opp_443_ro2.wav,248,3.49882218,4.887486544,1.388664364,5.615234375,222.3144531,Rumble,Combination
opp_444_ro.wav,249,3.051593387,4.026671885,0.975078498,237.0605469,1978.759766,Roar,Combination
opp_444_ro.wav,250,3.736212834,4.12322689,0.387014056,21.11816406,215.1123047,Rumble,Combination
opp_445_ru.wav,251,1.91725955,2.544270058,0.627010508,0.634765625,340.5273438,Rumble,Single
opp_445_ru.wav,252,3.332526372,3.70588417,0.373357798,1.025390625,328.8330078,Rumble,Single
opp_445_ru1.wav,253,0.724219847,2.321548606,1.597328759,11.25488281,386.8164063,Rumble,Single
opp_446_ro.wav,254,3.361681043,5.758345201,2.396664158,162.7929688,1970.605469,Roar,Combination
opp_446_ro.wav,255,5.515367215,7.993412488,2.478045273,13.30566406,230.1269531,Rumble,Combination
opp_446_ro.wav,256,2.151743901,3.397127472,1.245383571,0.903320313,161.4013672,Rumble,Combination
opp_447_ro.wav,257,4.086374378,5.241756786,1.155382408,153.2714844,1918.530273,Roar,Combination
opp_447_ro.wav,258,2.406919816,4.16974119,1.762821374,0.952148438,204.2480469,Rumble,Combination
opp_448_ro.wav,259,2.700445166,5.102602745,2.402157579,166.6748047,1967.749023,Roar,Single
opp_449_ru.wav,260,2.154783937,6.987069526,4.832285589,1.928710938,213.4033203,Rumble,Single
opp_450_ru.wav,261,3.704542351,7.491766601,3.78722425,5.590820313,256.1279297,Rumble,Single
opp_452_ru.wav,262,1.842860391,4.844982234,3.002121843,0.048828125,292.7001953,Rumble,Single
opp_452_ru1.wav,263,3.537995908,5.577907045,2.039911137,1.489257813,320.3369141,Rumble,Single
opp_452_ru2.wav,264,3.050945917,6.640130874,3.589184957,2.880859375,431.1279297,Rumble,Single
opp_453_trumpet.wav,265,4.258157207,4.646998146,0.388840939,329.5166016,1952.539063,Trumpet,Single
opp_453_trumpet.wav,266,1.753804766,2.735666218,0.981861452,196.1425781,1930.371094,Trumpet,Single
opp_453_trumpet1.wav,267,1.295415749,2.300769092,1.005353343,171.1181641,1944.970703,Trumpet,Single
opp_455_ro.wav,268,1.718739735,2.174421947,0.455682212,123.9746094,1666.040039,Roar,Single
opp_456_ru.wav,269,0.03841193,4.16790754,4.12949561,1.0,250.1953125,Rumble,Single
opp_457_ru.wav,270,2.471855396,4.226151312,1.754295916,3.125,322.1923828,Rumble,Single
